2:53.0,686.0,42.0,1361.0,20559.0,2800.0,25.679245283,387.905660377,52.8301886792,
520:19.0,190.0,18.0,379.0,3735.0,342.0,19.9473684211,196.578947368,18.0,
522:19.0,190.0,18.0,379.0,3735.0,342.0,19.9473684211,196.578947368,18.0,
530:1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
20:48.0,684.0,41.0,1361.0,20523.0,2569.0,28.3541666667,427.5625,53.5208333333,
31:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
41:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
42:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
560:1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
51:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
52:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
53:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
54:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
55:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
56:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
57:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
58:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
60:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
70:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
80:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
600:19.0,190.0,18.0,379.0,3735.0,342.0,19.9473684211,196.578947368,18.0,
90:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
91:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
92:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
93:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
94:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
95:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
100:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
101:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
615:19.0,190.0,18.0,379.0,3735.0,342.0,19.9473684211,196.578947368,18.0,
616:19.0,190.0,18.0,379.0,3735.0,342.0,19.9473684211,196.578947368,18.0,
620:20.0,191.0,36.0,398.0,3871.0,446.0,19.9,193.55,22.3,
110:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
625:19.0,190.0,18.0,379.0,3735.0,342.0,19.9473684211,196.578947368,18.0,
115:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
640:21.0,135.0,110.0,359.0,3214.0,1565.0,17.0952380952,153.047619048,74.5238095238,
130:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
645:19.0,190.0,18.0,379.0,3735.0,342.0,19.9473684211,196.578947368,18.0,
135:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
651:20.0,192.0,16.0,380.0,3736.0,380.0,19.0,186.8,19.0,
652:19.0,190.0,18.0,379.0,3735.0,342.0,19.9473684211,196.578947368,18.0,
145:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
660:19.0,190.0,18.0,379.0,3735.0,342.0,19.9473684211,196.578947368,18.0,
150:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
663:20.0,192.0,16.0,380.0,3736.0,380.0,19.0,186.8,19.0,
666:2.0,3.0,36.0,40.0,384.0,32.0,20.0,192.0,16.0,
155:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
670:19.0,190.0,18.0,379.0,3735.0,342.0,19.9473684211,196.578947368,18.0,
160:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
165:33.0,561.0,35.0,1124.0,18761.0,1168.0,34.0606060606,568.515151515,35.3939393939,
